15,0,100,100,0,143,3367,20,9.803921569,100,3.71,1
15,0,100,100,0,182,2860,15,0,100,1.92,1
15,0,60,90.3575,2,105,1557,11,18.03278689,100,3.13,1
15,1,70,100,2,78,1664,14,0,100,3.13,1
15,1,200,100,15,156,2860,14,18.87755102,100,2.58,1
15,0,200,100,4,78,2496,16,3.9408867,100,2.83,1
15,0,510,100,13,91,3185,15,49.70414201,100,4,1
15,1,20,97.37,3,26,1014,4,13.63636364,40,0.75,1
15,0,140,94.64333333,7,87,2860,15,2.189781022,100,3.5,0
15,0,60,95.40857143,2,126,3185,19,55.73770492,100,4,1
15,0,150,100,13,65,1677,10,40.68965517,100,2.86,1
15,0,90,100,18,78,2678,13,0,100,4.33,1
15,0,70,100,11,78,2314,20,0,100,3.42,1
15,0,40,81.04666667,9,114,2753,15,22.85714286,100,2.17,1
15,1,90,100,5,157,2571,18,0,50,1.33,0
15,0,110,95.61666667,14,78,2132,17,36.19047619,100,3,1
15,0,190,100,9,65,1989,9,0,100,3.7,1
15,1,40,83.60666667,2,156,2860,17,23.68421053,100,2.17,1
11,1,110,100,9,209,3543,14,3.669724771,100,4,1
15,1,50,64.91,6,78,2860,18,69.56521739,25,0,1
15,1,60,93.046,1,74,2353,12,14.54545455,100,2.8,1
11,0,50,99.474,9,104,2002,13,4,100,3.32,1
15,0,30,94.64333333,9,87,2860,14,12.12121212,66.66666667,1.42,0
15,1,80,94.27333333,11,139,2678,12,5.952380952,100,2.83,1
15,0,20,82.105,11,52,1014,6,0,40,1,0
15,1,90,100,2,117,3367,15,0,100,4.07,1
15,1,110,100,16,157,3367,15,5.714285714,100,3.86,1
15,1,60,94.64333333,0,113,2678,12,0,100,4,1
15,1,260,100,16,78,2496,20,24.90272374,100,3.75,1
15,1,80,100,0,110,2803,16,2.666666667,100,2.92,1
15,0,80,100,13,78,2860,15,20.77922078,100,3.67,1
15,1,70,100,3,103,2821,23,5.555555556,100,4.21,1
12,1,30,100,7,140,3042,17,0,66.66666667,1.75,1
15,1,140,100,1,143,3367,15,0,100,3.64,1
11,0,70,100,10,104,2860,16,0,100,3.5,1
11,0,80,99.12333333,1,104,3042,17,17.07317073,100,2.5,1
11,1,110,99.815,6,104,2678,15,0,100,4.25,1
12,0,130,100,8,65,2171,16,0,100,3.3,1
13,0,40,88.565,3,104,2860,17,2.777777778,66.66666667,2.17,1
11,0,90,92.07833333,4,104,2860,17,33.69565217,66.66666667,2.25,1
0,0,190,100,13,78,2678,14,0,100,3.92,1
10,0,50,94.458,1,91,2353,13,8.888888889,100,2,1
13,1,40,57.27428571,10,163,3310,19,76.31578947,25,0,1
12,1,60,82.35714286,32,169,3185,18,21.42857143,53.84615385,2.5,1
15,0,50,100,4,78,2366,10,0,100,2.32,1
10,0,40,94.33833333,4,104,2860,12,0,100,3,1
11,0,50,100,1,52,1655,15,6.12244898,100,3,1
12,1,170,100,4,78,2678,16,0,100,4.08,1
11,1,210,100,50,104,3042,18,20.95238095,100,3.42,0
13,1,80,100,11,78,2314,15,0,100,3.17,1
11,0,130,97.25333333,10,104,2496,11,55.2,100,4,0
13,1,170,100,21,195,3185,19,0,100,3.43,1
13,1,70,100,9,143,3367,16,0,100,3.93,1
11,1,60,97.64333333,1,130,3042,14,0,100,2.08,1
11,0,100,100,0,91,2535,11,0,100,2.5,1
12,1,40,80.954,3,92,2064,12,0,100,2.7,0
10,0,20,100,5,26,1014,16,0,100,2.5,0
11,1,110,99.66714286,10,172,3228,15,0,100,4.36,1
12,0,30,92.86,5,159,2357,17,0,66.66666667,2.92,0
15,1,160,100,11,78,2314,16,0,100,4.42,1
12,0,220,100,21,130,2896,17,18.05555556,100,3.79,1
13,0,90,94.64333333,7,87,2496,13,0,100,3.17,1
11,1,70,100,5,104,2860,14,14.92537313,100,3.33,1
12,1,50,99.474,9,65,2353,15,0,100,3.9,1
15,1,320,94.64333333,18,139,2860,17,0,100,3.33,1
10,1,210,100,10,130,2860,21,54.14634146,100,2.5,1
13,0,160,100,4,157,2935,18,2.45398773,100,3.42,1
12,1,120,100,6,175,3310,20,51.72413793,100,3.36,1
15,1,180,100,8,78,2678,17,4.571428571,100,3.92,1
10,1,80,100,8,91,1989,12,0,100,3.5,1
13,0,150,100,18,78,2678,15,52.05479452,100,3.75,1
13,0,120,100,3,117,3185,20,1.639344262,100,4,1
13,1,270,100,85,91,3185,18,2.611940299,100,4.5,1
12,0,30,90.615,8,156,3042,13,0,66.66666667,2.17,1
14,1,160,100,5,104,2860,16,0,100,3.83,1
13,1,40,100,4,78,3042,14,39.47368421,100,2.17,0
13,0,80,100,9,117,2691,14,1.298701299,100,2.71,1
11,0,40,92.24,6,78,2028,9,32.5,100,2,1
13,1,50,92.28166667,9,104,3042,15,0,100,2,1
13,1,70,100,6,65,2535,16,0,100,3.6,1
13,1,130,100,0,101,2353,17,0,100,4,1
13,1,50,94.205,4,114,2753,17,0,100,3,1
15,1,110,100,5,78,2860,16,0,100,2.83,1
13,0,170,93.572,0,100,2535,14,0.602409639,100,4.3,1
12,1,110,100,2,65,2353,13,49.07407407,100,4.5,1
11,1,80,93.86166667,7,78,2496,22,20,100,3.67,1
11,1,160,100,40,104,2314,19,22.58064516,100,3.75,1
13,1,210,100,29,130,2678,13,54.50236967,100,4.5,1
13,1,180,100,40,130,2678,13,57.14285714,100,4.5,1
13,1,220,100,23,130,2678,13,35.48387097,100,4.33,1
13,1,80,100,4,91,2171,13,50,100,3.8,1
11,1,70,100,1,131,2753,15,52.77777778,66.66666667,2,1
11,1,50,59.68833333,4,130,2496,14,0,28.57142857,0.33,0
12,1,60,99.3425,2,78,1664,8,0,100,3.75,1
11,1,80,100,4,78,2028,9,10.52631579,100,3.25,1
13,1,170,100,7,104,2678,15,0,100,4.08,1
15,1,10,82.69,5,136,2803,17,7.142857143,50,1.42,0
13,1,80,100,12,175,3492,14,0,100,3.5,1
12,0,80,100,10,78,2496,26,0,100,3.25,1
11,0,10,91.75833333,1,104,2496,9,60,66.66666667,0.83,0
11,0,110,97.13666667,14,130,2860,18,10.47619048,100,3,1
11,1,30,98.948,3,91,2353,15,0,100,2.4,1
10,1,30,93.86333333,6,39,1157,9,67.74193548,100,1.83,1
13,1,170,100,10,52,1846,10,3.571428571,100,4.5,1
11,1,140,100,6,78,2496,16,39.16083916,100,3.25,1
10,1,30,55.786,14,65,1989,12,0,25,0,0
12,0,30,85.9675,8,84,1789,6,12.5,100,2.88,1
10,1,120,97.575,4,130,2678,13,16.23931624,100,2.92,1
13,1,100,100,3,103,2171,11,26.21359223,100,3.4,1
12,1,50,96.8425,8,110,1607,7,51.02040816,100,3,0
11,0,180,99.112,13,91,2171,9,0,62.5,2.4,1
15,0,60,92.67,1,137,2514,12,10.16949153,100,2.17,1
15,1,100,100,5,169,3367,19,1.020408163,100,3,1
10,1,90,94.64333333,2,87,2496,17,25,100,3.67,1
10,0,40,98.24666667,4,78,2496,18,0,100,3.17,1
12,1,120,100,5,78,2678,20,8.474576271,100,2.33,1
13,1,110,100,3,105,2753,18,0,100,3.08,1
14,1,270,95.58666667,8,104,3036,12,52.18978102,100,2.67,1
11,0,30,59.58,6,79,1557,8,38.70967742,25,0,0
15,1,110,100,10,91,3003,23,0,100,4.29,1
13,0,120,100,1,78,2851,14,86.20689655,100,2.25,1
13,0,120,100,2,78,2851,14,80.50847458,100,2.17,1
10,1,150,99.62428571,3,91,2821,21,38.25503356,100,3.64,1
12,1,180,100,165,130,2496,15,0,100,2.83,1
11,1,240,100,11,117,3003,16,33.74485597,100,4.21,0
12,0,90,92.985,2,78,2860,25,39.36170213,100,3,1
11,1,150,100,2,78,1664,10,4.081632653,100,2.88,1
11,1,130,100,4,84,1789,11,64.0625,100,3.75,1
11,1,120,100,3,78,2860,12,8.695652174,100,3.92,1
10,1,60,99.26,5,110,2621,15,33.33333333,100,2.42,0
11,1,180,100,14,104,2860,17,0,100,4.33,1
11,1,80,100,8,78,2496,16,0,100,3,1
11,1,140,100,8,163,2878,15,5.594405594,100,2.67,1
10,1,10,63.16,9,52,1846,8,0,25,0,0
11,1,90,98.54166667,10,131,2935,17,9.195402299,100,2.5,1
11,1,300,100,9,104,2860,18,41.75084175,100,4.17,1
11,1,70,89.1825,18,104,2028,9,9.230769231,100,2.5,1
11,1,170,100,24,162,2985,13,26.03550296,100,3.58,1
12,1,30,98.24666667,10,78,2678,17,0,66.66666667,1.33,1
11,1,170,100,16,136,2803,14,0,100,4.33,1
11,1,150,100,4,78,2028,12,39.73509934,100,3.38,1
11,1,70,100,12,52,1846,12,0,100,3.13,1
11,1,140,95.18666667,4,105,2753,17,9.489051095,100,2.75,1
11,1,120,100,13,131,2935,19,0,100,3.75,1
12,1,100,100,9,91,2353,11,7.142857143,100,3.7,1
11,1,90,86.255,2,110,2803,16,0,100,2.75,1
11,1,150,100,4,104,2678,16,0,100,3.08,1
11,1,130,100,21,78,2678,18,0,100,4,1
11,1,160,100,22,117,2171,17,8.280254777,100,3.9,1
11,1,160,100,3,104,2860,15,57.14285714,100,3.25,1
11,1,120,99.41833333,11,131,2753,19,0,100,3.42,1
11,1,110,100,2,130,2860,14,50.92592593,100,3.83,1
11,1,60,94.66,8,130,3042,14,0,100,2.25,0
11,1,70,100,10,52,1846,10,0,100,3.25,1
10,1,30,89.7375,1,78,2028,10,0,100,2.63,0
11,1,260,100,29,130,2860,17,18.75,100,4.42,1
11,1,100,100,4,104,2678,13,0,100,3.5,1
11,1,50,56.02,12,104,2860,17,18.86792453,25,0,0
10,1,100,94.04833333,12,87,2678,16,0,100,3.08,1
11,1,60,100,6,104,2678,14,0,100,3.58,1
10,1,40,100,4,52,1664,12,0,100,2.25,1
11,1,130,100,10,91,2171,15,0,100,3,1
11,1,220,100,26,104,2678,18,36.11111111,100,3.42,1
11,1,80,100,8,78,3042,18,0,100,3.83,1
11,1,100,95.61333333,8,78,2678,15,35.9223301,100,2.83,1
10,1,180,90.67333333,22,104,2678,17,0,66.66666667,3.42,1
12,1,90,99.12333333,7,104,2860,14,0,100,3.5,1
11,1,130,99.474,5,91,2535,11,28.03030303,100,3.7,1
11,1,50,100,7,105,2571,16,0,100,3.25,1
11,1,280,100,15,130,2860,26,17.73049645,100,4.42,1
11,1,80,99.3425,7,104,2028,11,0,100,2.63,1
11,1,160,100,15,78,1664,13,18.90243902,100,4.25,1
11,1,60,78.51,12,78,1664,9,0,100,2.13,1
12,1,140,100,30,104,2860,18,25.92592593,100,3.5,1
11,1,110,100,13,162,2985,14,0,100,4.33,1
10,1,50,55.715,10,78,2028,9,46,25,0,0
11,1,110,100,7,52,1664,12,66.35514019,100,3,1
10,1,230,100,29,78,2860,21,17.54385965,100,4.42,1
11,1,80,100,1,78,1846,12,0,100,2.75,1
11,1,90,100,8,78,1846,11,0,100,3.38,1
11,1,260,100,9,78,2860,19,5.490196078,100,3.67,1
11,1,140,100,10,130,3042,17,59.55882353,100,2,1
11,1,10,45.03,9,104,3042,15,7.692307692,25,0,0
11,1,210,100,7,79,1739,13,20.37914692,100,3.88,1
11,1,200,100,2,104,2860,17,59.5959596,100,3.42,1
12,1,220,97.69166667,5,136,2803,14,72.76785714,100,4.42,1
11,1,70,94.74,11,78,2678,15,4.545454545,100,2.75,1
11,1,90,100,2,78,1846,9,0,100,3.13,1
11,1,90,99.61166667,11,131,2389,16,0,100,3.25,1
12,1,80,100,1,78,2860,12,0,100,3.67,1
11,1,50,100,1,104,1846,10,0,100,3.38,1
11,1,260,100,20,92,2246,12,63.95348837,100,4.3,1
11,1,140,99.12333333,19,105,2753,16,11.5942029,100,3.58,1
11,1,180,99.12333333,7,104,2496,14,55.86592179,100,2.67,1
11,1,120,100,1,104,3042,18,0.862068966,100,3.67,1
12,1,100,100,4,136,2803,13,31.57894737,100,3.33,1
11,1,180,100,27,97,2296,13,56.81818182,100,3.6,1
11,1,80,100,14,105,1739,11,18.07228916,100,3.75,0
12,1,80,100,3,78,2028,12,0,100,3.5,1
11,1,190,100,33,131,2571,15,32.97297297,100,4.5,1
11,1,40,94.035,7,104,2028,9,13.15789474,100,2.25,1
11,1,120,100,5,52,1846,10,0,100,3.63,1
12,1,90,100,3,91,2171,12,77.01149425,100,2.1,1
11,1,30,79.6025,9,52,1664,12,0,57.14285714,1.25,1
11,1,40,96.58,5,136,2621,14,0,100,2.5,1
11,1,100,100,7,78,2860,18,0,100,3.83,1
11,1,100,100,13,104,2496,17,0,100,2.92,1
11,1,90,100,15,117,2353,14,0,100,3,1
12,1,260,100,22,130,2860,17,0,100,4.08,1
11,1,150,98.335,12,182,3042,15,0,100,3.75,1
11,1,100,100,5,104,2860,16,0,100,3.42,1
11,1,120,98.76,7,105,1739,11,0,100,3.25,0
11,1,100,100,5,110,2439,13,0,100,3.67,1
11,1,40,63.16,9,52,1846,12,0,25,0,0
10,1,130,100,5,78,1846,10,36.15384615,100,3.75,1
11,1,190,99.12333333,5,78,2678,19,52.97297297,100,2.25,1
11,1,170,100,4,162,2985,14,2.325581395,100,4.08,1
11,1,110,98.685,7,78,2028,9,0,100,3.13,1
10,1,120,100,28,84,1971,13,5.172413793,100,4,0
11,1,70,100,4,104,2496,15,8.219178082,100,4.17,1
11,1,90,85.52666667,10,78,2314,13,4.705882353,100,3.33,1
11,1,80,94.27,4,130,3042,18,7.894736842,100,2.67,0
11,1,90,96.815,9,104,2496,15,0,100,3.58,1
11,1,70,100,3,137,2696,18,0,100,3.42,1
11,1,110,100,2,78,2678,14,5.263157895,100,3.67,1
12,1,150,100,3,78,2860,15,23.44827586,100,3.08,1
11,1,160,100,14,105,2571,15,0,100,4.25,1
11,1,120,100,3,104,2496,13,0,100,4.17,1
11,1,20,51.315,12,52,1846,7,0,25,0,0
11,1,80,99.3425,4,52,1846,13,4.761904762,100,3.38,1
11,1,110,100,4,104,2678,16,0,100,3.67,1
10,1,100,100,7,78,2678,14,35.29411765,100,3.42,1
11,1,130,100,18,104,2678,14,31.06060606,100,3,0
10,1,100,100,2,78,2678,17,76.28865979,100,2,1
10,1,170,97.36833333,1,78,2860,17,91.71597633,66.66666667,1.92,1
11,1,10,33.684,11,65,1989,16,0,25,0,0
11,1,20,78.95,21,78,2496,13,21.05263158,40,0.67,0
11,1,90,100,10,91,2353,12,0,100,3,1
11,1,110,100,28,117,2535,12,0,100,3.4,1
11,1,40,100,5,52,1846,12,0,100,2.63,1
11,1,120,100,1,78,2678,13,13.1147541,100,3.75,1
11,1,110,99.12333333,10,78,2860,17,0,100,3.33,1
11,1,160,100,7,78,2860,15,16.12903226,100,3.17,1
11,1,70,100,3,52,2028,13,0,100,3.13,1
11,1,140,100,10,110,2803,17,58.99280576,100,3.33,1
13,1,130,100,11,110,2803,14,26.77165354,100,3.33,1
11,1,140,100,27,131,2389,14,40.84507042,100,3.75,1
11,1,140,100,19,130,2860,17,8.759124088,100,4,1
11,1,160,100,11,104,3042,15,65.18987342,100,2.58,1
10,1,60,100,2,52,1664,10,67.85714286,57.14285714,1.63,1
12,1,70,100,17,78,1846,10,0,100,3,0
11,1,70,98.685,2,78,1846,10,18.84057971,100,2.63,0
11,1,110,99.12333333,8,104,2860,19,0,100,3.33,1
10,1,90,98.88833333,2,110,2621,15,0,100,3.42,1
11,1,150,100,4,78,2678,14,19.8630137,100,3.58,1
11,1,140,94.64333333,6,87,2860,14,29.37062937,100,4,1
11,1,180,100,27,65,2353,11,0,100,3.3,1
10,1,100,100,5,78,2860,12,42.70833333,66.66666667,1.92,1
11,1,180,100,3,65,2171,9,0,100,4.1,1
11,1,140,100,14,78,2678,16,0,100,3.42,1
11,1,60,98.51833333,6,162,2621,13,0,100,2.75,1
11,1,50,89.475,4,52,1846,7,54,40,0.75,1
11,1,100,96.815,3,84,1789,9,0,100,3,1
11,1,60,100,3,52,1664,8,0,100,4,1
11,1,110,100,4,78,2678,14,0,100,3.58,1
11,1,220,100,14,65,2171,13,19.00452489,100,4.4,1
11,1,60,90.04166667,11,130,2678,14,36.36363636,100,2.25,1
11,1,90,100,1,65,2353,13,38.04347826,100,2.5,1
11,1,80,100,1,78,2496,19,0,100,3.08,0
11,1,200,100,19,106,2139,15,0,100,3.22,1
12,1,250,100,6,78,2496,14,38.0952381,100,3.67,1
11,1,100,99.12333333,4,78,2496,14,26.47058824,100,3.33,1
11,1,50,100,4,78,2678,16,0,66.66666667,1.75,1
13,1,100,100,3,78,2860,12,44.21052632,66.66666667,2.42,1
11,1,110,100,10,78,2860,19,8.333333333,100,3.92,1
11,1,80,100,3,52,1846,10,0,100,3.75,1
12,1,230,100,9,78,2496,14,4.888888889,100,4,1
11,1,90,97.2325,7,79,1739,13,0,100,2.88,1
11,1,140,100,17,110,2803,13,24.08759124,100,3.5,1
12,1,330,100,12,78,2678,14,41.41104294,100,4.33,1
11,1,50,100,1,52,1664,8,0,100,2.75,1
11,1,150,100.8766667,4,78,2678,16,0,100,3.5,0
11,1,90,100,5,78,2678,17,2.173913043,100,2.75,1
11,1,210,99.56166667,21,78,2678,17,30.43478261,100,2.58,1
10,1,50,83.94666667,16,104,2678,14,15.2173913,66.66666667,1.58,0
10,1,220,100,26,149,2296,15,10.95890411,100,4,1
11,1,130,100,6,78,2496,15,58.95522388,100,2.75,1
11,1,80,99.12333333,15,110,2803,16,0,100,2.42,1
11,1,30,86.84,13,52,1664,8,22.22222222,100,2.5,0
11,1,70,99.12333333,7,78,2678,15,0,100,2.92,1
11,1,30,88.815,1,52,1846,10,10.71428571,100,2.63,1
11,1,60,97.894,6,65,2353,15,4.918032787,100,2.5,1
10,1,90,98.3325,5,78,1664,9,66.66666667,100,2.75,1
11,1,220,99.445,29,104,2496,16,70.98214286,100,3.75,1
10,1,30,100,8,52,1664,8,0,100,2.5,1
11,1,100,100,13,104,2678,17,0,100,3.75,1
11,1,80,100,3,52,2028,10,1.234567901,100,3.63,1
11,1,200,100,32,106,2321,20,0,100,3.22,1
14,1,130,98.685,9,52,1846,8,12.87878788,100,4,1
10,1,300,100,2,130,2860,15,0,100,3.92,1
11,1,130,99.37666667,7,104,2496,13,0,100,3.17,1
11,1,60,100,2,104,1846,9,4.6875,100,4.13,1
11,1,150,100,9,52,1846,9,28.75816993,100,3.63,1
11,1,120,100,34,104,2678,14,36.52173913,100,4.33,1
11,1,110,100,5,52,1846,12,24.52830189,100,3.88,1
11,1,170,100,30,104,2860,18,0,100,4.25,1
11,1,190,94.0825,12,52,1846,8,56.91489362,100,2.88,1
10,1,110,100,19,130,2860,18,0,100,3,1
11,1,90,99.474,1,91,2171,10,42.04545455,100,3.4,1
10,1,50,95.61666667,7,39,1339,7,42.59259259,100,3.17,1
11,1,160,100,46,104,2678,20,0.613496933,100,4.42,1
11,1,230,99.26,5,110,2803,13,56.22317597,100,3.42,1
11,1,30,83.50833333,4,104,2860,14,0,50,1.33,0
11,1,130,100,1,105,2753,16,0,100,3.58,1
11,1,220,100,13,78,2678,15,0.896860987,100,4.17,0
11,1,90,94.45333333,10,105,2571,14,0,100,3.17,0
11,1,70,100,1,52,1846,9,24.24242424,100,2.75,1
11,1,130,99.56166667,7,78,2496,14,38.0952381,100,3.5,0
12,1,110,100,2,123,2296,11,0,100,3.8,1
11,1,110,96.14166667,18,104,2860,18,10.09174312,100,2.25,0
10,1,20,56.75,11,78,1846,10,0,25,0,0
11,1,220,100,15,92,2246,15,33.92857143,100,4.2,1
11,1,240,100,17,110,2621,18,17.87234043,100,4.42,1
11,1,90,100,4,104,2678,17,26.37362637,100,2.75,1
11,1,50,75,9,52,1846,12,74.07407407,57.14285714,1.13,1
11,1,110,98.56833333,14,130,2860,14,6.603773585,100,3.75,1
11,1,70,100,4,78,1846,10,0,57.14285714,2.13,1
10,1,70,97.195,4,78,1846,13,27.94117647,100,2.5,1
10,1,30,95.045,6,78,1846,10,64,57.14285714,1.63,0
11,1,100,100,6,78,1664,13,0,100,2.88,0
11,1,80,99.445,7,137,2696,14,18.29268293,100,3.08,1
11,1,130,100,10,130,2496,16,7.874015748,100,4,1
11,1,120,100,5,131,2753,19,0,100,2.92,1
10,1,130,99.12333333,5,104,2496,14,53.6,100,2.75,1
11,1,160,100,13,78,2678,16,60.2484472,100,3.67,1
11,1,280,100,18,78,2860,12,17.02898551,100,3.92,1
12,1,140,100,4,65,2171,11,0,100,3.4,1
12,1,110,100,13,78,2678,16,7.079646018,100,3.5,1
11,1,200,98.56833333,20,104,2860,20,0,100,4.08,1
11,1,70,100,2,78,2678,14,14.28571429,100,3.17,1
14,1,90,100,12,52,1664,12,0,100,3.88,0
10,1,90,100,1,78,2860,12,0,100,2.67,1
11,1,60,99.12333333,5,78,2678,12,0,100,1.83,0
11,1,140,100,3,110,2621,14,0,100,4.5,1
11,1,80,100,17,52,1664,10,0,100,3.5,1
11,1,60,100,5,52,1846,10,0,100,2.75,0
11,1,180,100,9,78,2860,17,10.61452514,100,2.83,1
11,1,200,100,8,105,2571,12,54.54545455,100,3.83,1
11,1,170,100,15,110,2803,13,0,100,4.17,1
12,1,100,95.266,10,65,1989,12,0,100,3.3,1
11,1,150,100,23,78,2678,14,3.401360544,100,4.08,1
11,1,30,71.40166667,5,110,2803,16,53.57142857,100,2.25,1
10,1,130,97.37,6,78,2678,16,58.95522388,100,2.5,1
11,1,90,98.0275,7,52,1846,11,25.88235294,100,3.13,1
11,1,120,100,16,52,1664,8,49.13793103,100,4.38,1
11,1,210,100,3,78,2496,14,41.9047619,100,3.25,1
11,1,50,98.685,13,52,1664,11,0,100,2.63,0
11,1,180,94.64333333,13,87,2860,14,21.71428571,100,4.08,1
11,1,200,100,54,78,2678,13,24.37810945,100,4,1
11,1,60,100,3,157,2571,14,0,100,3.75,1
12,1,140,100,3,78,2496,12,0,100,4,1
11,1,60,100,10,52,1846,10,0,100,2.5,1
10,1,100,100,11,52,1846,11,0.99009901,100,3.25,1
10,1,70,100,2,130,2860,13,0,100,3.08,1
11,1,120,100,1,105,2571,15,0,100,4.33,1
11,1,130,100,4,78,2496,18,33.58208955,100,3.83,1
11,1,90,100,16,78,2860,17,6.896551724,100,2.58,1
11,1,150,98.75333333,10,104,2860,19,17.24137931,100,2.92,1
11,1,120,100,16,78,2860,14,20.83333333,100,3.5,1
11,1,130,90.79,17,78,2496,13,75.78125,100,2.5,1
11,1,210,100,16,110,2803,18,24.40191388,100,3.83,1
10,1,30,52.63,11,52,1846,12,0,25,0,0
11,1,80,100,3,78,2496,18,40.24390244,100,3,1
12,1,110,100,19,91,2171,13,0,100,3.7,1
11,1,90,100,7,130,2860,18,0,100,4,1
11,1,20,68.42,6,78,2496,17,0,25,0,0
12,1,40,87.71833333,4,78,2496,16,0,66.66666667,1.42,1
10,1,90,100,4,78,2860,14,44.82758621,100,3.5,0
11,1,30,54.815,9,104,2496,15,0,28.57142857,0.33,1
10,1,120,100,1,131,2753,19,0,100,2.75,1
11,1,80,100,4,88,1664,9,0,100,2.25,1
11,1,120,100,9,136,2985,12,4.06504065,100,3.08,1
13,1,190,100,6,144,3042,13,17.83783784,100,3.92,1
11,1,290,100,14,153,2529,10,0,100,4.2,1
11,1,120,100,4,146,2985,12,29.83870968,100,3.83,1
12,1,200,100,8,91,2529,11,15.84158416,100,4.3,1
12,1,140,93.2025,14,104,2028,9,0,100,2.88,1
14,1,130,97.634,8,127,2535,12,30.95238095,100,4,0
14,1,120,100,3,66,2028,8,0,100,3.75,0
11,1,90,92.72,6,78,2028,8,19.14893617,100,2.13,0
12,1,70,75.2775,10,104,2028,8,0,40,1.25,0
12,1,310,100,45,166,3036,12,0.641025641,100,4.5,1
11,1,140,100,5,150,2985,14,1.398601399,100,3.08,1
11,1,120,100,5,110,1971,8,10.43478261,100,4.25,1
12,1,50,97.4225,7,88,2028,8,37.73584906,100,3.88,1
11,1,110,100,4,140,3042,12,25.68807339,100,3.83,1
11,1,250,100,8,140,3042,12,26.72064777,100,4.17,1
0,1,180,100,5,79,2535,9,1.123595506,100,3.4,1
11,1,50,92.92333333,9,162,2985,13,0,100,2.58,1
11,1,280,100,21,130,3042,11,17.39130435,100,3.75,1
11,1,160,100,9,114,2860,15,23.87096774,100,4.08,1
11,1,80,100,11,128,3042,11,0,100,2.67,1
11,1,200,100,10,114,2022,8,72.30769231,100,3.38,0
11,1,160,100,5,144,3042,15,3.821656051,100,3.58,1
11,1,130,100,3,130,2028,8,67.17557252,100,2.38,0
11,1,30,56.52833333,8,144,3042,11,0,25,0,0
11,1,30,82.69666667,7,114,3042,12,0,100,2.25,1
11,1,150,100,13,140,3042,12,0,100,3.42,1
14,1,120,98.75333333,5,130,2854,11,0,100,4,1
11,1,140,100,10,84,1607,8,42.55319149,100,4,1
12,1,220,100,9,130,2678,14,21.10091743,100,4.33,1
11,1,80,93.905,4,78,2028,13,68.35443038,57.14285714,1.88,1
11,1,100,100,1,123,2114,11,34.34343434,100,3.6,0
11,1,120,94.70833333,9,130,2314,14,0,100,3.58,1
11,1,80,86.316,7,65,2353,14,16.86746988,45.45454545,1.3,1
11,1,60,100,2,78,1846,12,0,100,3.88,1
11,1,360,100,19,136,2803,15,47.05882353,100,4.33,1
12,1,120,100,3,104,3042,15,11.30434783,100,3.75,1
11,1,230,100,16,105,2935,15,0,100,4.08,1
11,1,110,99.12333333,5,78,3042,21,7.339449541,100,4,1
11,1,50,97.02,11,58,957,4,0,100,2,1
11,1,90,98.685,2,78,2678,14,44.44444444,100,3.08,1
11,1,20,56.575,6,52,2028,10,0,25,0,1
11,1,40,97.37,13,52,2028,11,0,100,2.88,0
11,1,80,100,1,110,2985,18,0,100,2.83,1
12,1,100,100,5,78,3042,19,0,100,4.42,1
12,1,180,100,20,78,3042,16,0,100,4.17,1
11,1,50,100,2,78,3042,18,0,100,4.17,1
11,1,120,97.23,13,91,2353,14,6.451612903,100,3.7,1
12,1,40,94.74,2,52,2028,12,0,100,2.75,0
10,1,90,100,8,104,2860,21,0,100,3.75,1
11,1,100,100,2,52,1846,12,0,100,3.25,1
11,1,70,92.07833333,13,110,2803,16,20.28985507,100,2.75,1
12,1,20,59.64666667,4,78,2860,21,70.58823529,25,0,0
11,1,90,100,5,78,2496,15,17.20430108,100,3.92,1
12,1,80,97.37,30,52,1846,10,0,100,3.5,1
13,1,100,100,7,78,3042,21,16.34615385,100,4.17,1
11,1,60,100,8,52,2028,16,0,100,3.5,1
11,1,60,80.635,7,110,2985,21,5.172413793,66.66666667,2.33,0
11,1,160,100,12,78,2860,20,32.91139241,100,4.17,0
13,1,80,100,12,110,2985,18,0,100,2.75,1
11,1,100,100,11,78,3042,15,5.154639175,100,3.58,1
11,1,190,100,14,91,2353,12,0,100,4.5,1
11,1,110,100,2,78,2678,19,40.90909091,100,3.17,1
12,1,20,47.475,3,110,2985,16,29.16666667,25,0,1
11,1,80,99.7225,6,84,1971,8,2.666666667,100,3.5,1
11,1,70,100,10,110,2803,16,0,100,3.5,1
11,1,90,100,1,110,2803,18,11.70212766,100,3.75,1
10,1,80,100,4,52,2028,14,28,100,3.75,1
11,1,100,100,4,104,2860,21,0,100,3.58,1
11,1,250,100,2,78,2860,20,49.79919679,100,4.08,1
11,1,290,100,7,78,2860,21,3.114186851,100,4.33,1
11,1,140,100,8,104,2678,19,0,100,4.33,1
10,1,70,68.4225,5,52,1846,12,65.67164179,30.76923077,0.25,0
11,1,80,100,1,78,2669,18,40.78947368,100,4.17,1
11,1,60,100,14,78,2860,20,0,100,4,1
11,1,50,77.635,1,52,1846,14,36.53846154,57.14285714,1.5,0
11,1,140,100,2,104,2678,21,21.9858156,100,4,1
11,1,130,99.12333333,11,104,2678,22,48.85496183,100,3.08,1
11,1,130,99.474,18,77,2353,20,20.89552239,100,4.3,1
11,1,120,100,7,137,2514,22,0,100,4.33,1
13,1,150,100,6,78,2496,16,0,100,4.17,1
